,Species,Country.of.Origin,Altitude,altitude_mean_meters,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects
1117,Arabica,Taiwan,200 m,200,Other,7.25,7.25,7.25,7.25,7.08,7,10,10,10,7,80.08,0.11,0,0,0
1118,Arabica,Taiwan,150 m,150,Washed / Wet,7.25,7.25,7.25,7,7.25,7.08,10,10,10,7,80.08,0.11,0,0,0
1119,Arabica,Taiwan,250 m,250,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10,10,10,7,80.08,0.11,0,0,0
1120,Arabica,Mexico,1300,1300,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10,10,10,7.08,80.08,0.15,0,0,0
1121,Arabica,Mexico,1300,1300,Washed / Wet,7.25,7.08,7,7.17,7.33,7.17,10,10,10,7.08,80.08,0.14,1,0,17
1122,Arabica,Nicaragua,1250,1250,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10,10,10,7,80,0.1,0,0,5
1123,Arabica,Myanmar,3845,3845,Washed / Wet,7.17,7.33,7,7.42,7.17,7,10,10,10,6.92,80,0,0,0,4
1124,Arabica,Mexico,1300 to 1500 meters,1400,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10,7.42,80,0,0,0,2
1125,Arabica,Taiwan,250 m,250,Washed / Wet,7.25,7.25,7.25,7,7.25,7,10,10,10,7,80,0.11,0,0,0
1126,Arabica,Thailand,800++,800,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10,10,10,7,80,0,0,0,0
1127,Arabica,Mexico,1250,1250,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10,10,7.25,80,0.12,0,0,9
1128,Arabica,Mexico,1100,1100,Washed / Wet,7.08,7.33,7,7.33,7.08,7,10,10,10,7.17,80,0.11,0,0,12
1129,Arabica,Ethiopia,,,,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80,0.05,0,0,2
1130,Arabica,Colombia,,,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10,10,7.42,79.92,0,0,0,1
1131,Arabica,United States (Hawaii),,,Natural / Dry,7.5,7,7,6.92,7.33,7.17,10,10,10,7,79.92,0.11,1,0,3
1132,Arabica,Mexico,1300,1300,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10,10,7.17,79.92,0.12,0,0,4
1133,Arabica,Mexico,1100,1100,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10,10,10,7,79.92,0.12,1,0,7
1134,Arabica,Mexico,1100,1100,Washed / Wet,7.5,7.17,7,7.17,7.25,7.08,10,10,10,6.75,79.92,0,0,0,0
1135,Arabica,Mexico,1100,1100,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10,10,7.33,79.92,0.11,0,0,3
1136,Arabica,Mexico,1250,1250,Natural / Dry,7.33,7.25,7,7.42,7.17,7.17,9.33,10,10,7.25,79.92,0.12,0,0,6
1137,Arabica,Mexico,1250,1250,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10,9.33,10,7,79.92,0.11,0,0,0
1138,Arabica,United States (Hawaii),,,,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10,7.58,79.92,0.05,3,0,0
1139,Arabica,Kenya,1500,1500,Washed / Wet,7,7.08,7,7.17,7.25,7.25,10,10,10,7.08,79.83,0.11,0,1,5
1140,Arabica,Guatemala,1700,1700,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10,10,7.08,79.83,0.1,0,0,2
1141,Arabica,Nicaragua,1250,1250,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10,10,10,7.17,79.83,0.11,0,0,0
1142,Arabica,Mexico,1300,1300,Washed / Wet,7.17,7.08,7,7.25,7.5,7,10,10,10,6.83,79.83,0.12,0,0,3
1143,Arabica,United States (Hawaii),,,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10,10,7.17,79.83,0.12,7,0,10
1144,Arabica,Guatemala,1901.64,1901.64,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,0.1,0,4,1
1145,Arabica,Taiwan,800-1200,1000,Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0,0,0,0
1146,Arabica,Taiwan,500-700m,600,Washed / Wet,7.08,7.08,7.25,7,7.17,7.17,10,10,10,7,79.75,0.1,0,0,0
1147,Arabica,Thailand,800++,800,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10,10,10,7,79.75,0.12,0,0,0
1148,Arabica,Peru,,,Washed / Wet,7,7.08,7,7.25,7.5,7.42,9.33,10,10,7.17,79.75,0.12,1,0,2
1149,Arabica,Costa Rica,1100,1100,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8,8,10,8,79.75,0.1,0,0,4
1150,Arabica,Mexico,1400,1400,Washed / Wet,7.58,7.08,7,7,7.5,6.92,10,10,10,6.67,79.75,0.12,0,0,4
1151,Arabica,Mexico,1022,1022,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10,9.33,10,6.83,79.75,0.13,0,0,4
1152,Arabica,Mexico,1300,1300,Washed / Wet,7.25,7.08,7,7.17,7.17,7.08,10,10,10,7,79.75,0.12,0,0,5
1153,Arabica,Mexico,1450,1450,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7,10,10,10,6.92,79.75,0.14,0,0,0
1154,Arabica,Mexico,1050,1050,Washed / Wet,7.33,7.25,7,7.08,7.08,7,10,10,10,7,79.75,0.1,1,0,22
1155,Arabica,Guatemala,,,Washed / Wet,7.58,7.33,7.5,7.33,7,7.33,9.33,9.33,9.33,7.67,79.75,0,0,0,4
1156,Arabica,Mexico,1100,1100,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10,10,10,7.33,79.75,0.12,0,0,7
1157,Arabica,Guatemala,4000,1219.2,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,0.1,0,2,1
1158,Arabica,El Salvador,1250,1250,Washed / Wet,7.25,7.08,7,6.83,7.33,7.17,10,10,10,7,79.67,0,0,0,12
1159,Arabica,Thailand,800++,800,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10,10,10,7.08,79.67,0.12,0,0,0
1160,Arabica,Guatemala,4300,1310.64,Washed / Wet,7.5,7,6.83,7.08,7.08,7.17,10,10,10,7,79.67,0.11,0,0,6
1161,Arabica,Mexico,1400,1400,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10,10,10,6.83,79.67,0.12,0,0,6
1162,Arabica,Mexico,975,975,Washed / Wet,7.33,7.17,7,6.75,7.08,7,10,10,10,7.33,79.67,0.13,5,0,6
1163,Arabica,Mexico,1264,1264,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10,10,10,7.08,79.67,0,0,0,9
1164,Arabica,Thailand,,,,7.17,7.17,7,7,7.25,6.92,10,10,10,7.17,79.67,0,1,0,0
1165,Arabica,Mexico,1250,1250,Washed / Wet,7.08,7,6.92,7.33,7.25,7.08,10,10,10,6.92,79.58,0.12,0,0,11
1166,Arabica,Mexico,1550,1550,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7,10,10,10,6.92,79.58,0.13,0,0,5
1167,Arabica,Colombia,1800 msnm,1800,,7.25,7.17,7,6.75,7.17,7.33,10,10,10,6.92,79.58,0.1,0,0,4
1168,Arabica,Guatemala,3500 - 5200 feet,1325.88,,7.08,7,6.83,7.33,7.25,7,10,10,10,7.08,79.58,0.17,1,0,19
1169,Arabica,Nicaragua,1050,1050,Natural / Dry,6.92,6.92,7,7.42,7.25,7,10,10,10,7,79.5,0.12,0,0,6
1170,Arabica,Taiwan,700m公尺,700,Natural / Dry,6.92,7,7.17,7,7.42,7,10,10,10,7,79.5,0,0,0,1
1171,Arabica,Colombia,1550 msnm,1550,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10,6.67,10,7.5,79.5,0,0,0,2
1172,Arabica,Mexico,1550,1550,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10,10,7,79.5,0.12,1,0,20
1173,Arabica,Mexico,1100,1100,Washed / Wet,7.25,7.33,7,7.25,7.17,7.17,9.33,10,10,7,79.5,0.12,0,0,5
1174,Arabica,Guatemala,4000 p.s.n.m.,1219.2,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,0,0,2
1175,Arabica,Guatemala,4000 p.s.n.m.,1219.2,Washed / Wet,7.25,7.33,6.83,7,7,7.17,10,10,10,6.83,79.42,0.1,1,0,4
1176,Arabica,Mexico,800,800,Washed / Wet,7,6.83,6.83,7.42,7.33,7.17,10,10,10,6.83,79.42,0.13,0,0,30
1177,Arabica,Cote d?Ivoire,200,200,Washed / Wet,7.42,7.25,6.83,7,7.33,7.08,9.33,10,10,7.08,79.33,0.13,1,0,2
1178,Arabica,Colombia,1200,1200,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10,7.33,79.33,0,0,0,3
1179,Arabica,Mexico,950,950,Washed / Wet,7,7,6.83,7.33,7.42,6.92,10,10,10,6.83,79.33,0.14,0,0,23
1180,Arabica,Mexico,750,750,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10,10,7,79.33,0.14,0,0,19
1181,Arabica,Guatemala,,,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10,10,10,7.17,79.33,0.11,0,0,6
1182,Arabica,Taiwan,850,850,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10,10,10,6.75,79.25,0.11,0,0,0
1183,Arabica,Mexico,1000,1000,Washed / Wet,7,7,6.92,7.17,7.17,7.08,10,10,10,6.92,79.25,0.13,0,0,10
1184,Arabica,Guatemala,4000,1219.2,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,0,0,0
1185,Arabica,Honduras,1650,1650,Washed / Wet,7.58,7,6.75,6.92,7,6.92,10,10,10,7,79.17,0.11,0,0,5
1186,Arabica,Guatemala,1320,1320,Washed / Wet,7.08,7,6.92,7.42,7,6.92,10,10,10,6.83,79.17,0.11,0,8,6
1187,Arabica,Guatemala,1300 a 1800 metros sobre el nivel del mar,1550,Washed / Wet,7.25,7.17,6.75,7.25,7,6.92,10,10,10,6.83,79.17,0.11,0,0,6
1188,Arabica,Costa Rica,,,Washed / Wet,7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,7.33,79.17,0.1,5,0,20
1189,Arabica,Mexico,1550,1550,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10,10,7.17,79.17,0.14,0,0,8
1190,Arabica,Mexico,1450,1450,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7,10,10,10,6.92,79.17,0.14,0,0,34
1191,Arabica,Mexico,1200 m,1200,,6.75,6.75,6.83,7.25,7.58,7.08,10,10,10,6.92,79.17,0.01,0,0,8
1192,Arabica,Guatemala,1700,1700,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,0,0,1
1193,Arabica,United States (Puerto Rico),2800 ft,853.44,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10,9.33,10,6.92,79.08,0.13,0,0,0
1194,Arabica,Mexico,1500,1500,Washed / Wet,7.33,7,6.92,7.25,7.33,7.08,9.33,10,10,6.83,79.08,0.16,0,0,2
1195,Arabica,Mexico,1100,1100,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7,9.33,10,10,6.92,79.08,0.11,0,0,45
1196,Arabica,Mexico,1200,1200,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10,7.25,79.08,0.1,0,0,0
1197,Arabica,,,,,6.75,6.75,6.42,6.83,7.58,7.5,10,10,10,7.25,79.08,0.1,0,0,3
1198,Arabica,Guatemala,4000,1219.2,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10,10,10,6.58,79,0.12,0,0,3
1199,Arabica,Honduras,1350,1350,Washed / Wet,7,7,7,7,7,7,10,10,10,7,79,0.11,0,0,12
1200,Arabica,Peru,1400,1400,Washed / Wet,7.67,7.17,7.08,7.25,8,7.5,8.67,9.33,9.33,7,79,0,0,0,4
1201,Arabica,Mexico,1300,1300,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10,10,10,7,79,0.12,0,0,12
1202,Arabica,Mexico,1550,1550,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,7,79,0.14,3,0,17
1203,Arabica,Mexico,12oo,12,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,6.83,79,0.14,7,0,38
1204,Arabica,Mexico,1300,1300,Washed / Wet,7.33,7,6.75,7.08,7.17,7.25,9.33,10,10,7,78.92,0.12,0,0,8
1205,Arabica,Mexico,1400,1400,Washed / Wet,7.5,7,6.92,7.08,6.92,6.75,10,10,10,6.75,78.92,0.16,0,0,0
1206,Arabica,Nicaragua,1100,1100,Other,7.17,7,6.92,7,7,7,10,10,10,6.75,78.83,0.1,0,2,4
1207,Arabica,United States (Hawaii),,,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,9.33,7.17,78.75,0.12,5,0,8
1208,Arabica,Guatemala,4300,1310.64,Washed / Wet,7.33,7.08,6.33,7.25,7,7,10,10,10,6.75,78.75,0.12,1,0,8
1209,Arabica,Mexico,1320,1320,Washed / Wet,7.25,6.83,6.83,7,7.17,7,10,10,10,6.67,78.75,0.14,0,0,0
1210,Arabica,Mexico,1250,1250,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7,8.67,10,10,7,78.75,0.14,0,0,0
1211,Arabica,Mexico,1350,1350,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,7,78.75,0.12,0,0,0
1212,Arabica,China,1850,1850,Washed / Wet,7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,7.08,78.67,0,0,0,5
1213,Arabica,Mexico,1150,1150,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,6.83,78.67,0.13,0,0,2
1214,Arabica,Nicaragua,,,,7.08,7,6.75,6.83,7.08,6.92,10,10,10,6.92,78.58,0.1,1,5,7
1215,Arabica,Nicaragua,,,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10,10,10,6.67,78.58,0.11,1,0,1
1216,Arabica,Guatemala,4000 psnm,1219.2,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,9.33,10,7.17,78.58,0.12,0,0,3
1217,Arabica,Taiwan,800m,800,Washed / Wet,6.83,6.75,7.17,7.25,7,6.92,10,10,10,6.67,78.58,0.1,0,0,0
1218,Arabica,Mexico,1400,1400,Washed / Wet,7,7,6.75,7.33,6.92,6.92,10,10,10,6.67,78.58,0.13,0,0,1
1219,Arabica,Mexico,1300,1300,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8,6.67,10,7.5,78.58,0.1,0,0,1
1220,Arabica,United States (Hawaii),,,,7.92,6.83,7.08,7.42,6.75,7.33,8.67,9.33,10,7.25,78.58,0,0,0,0
1221,Arabica,Mexico,1600 meters,1600,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,9.33,10,7.17,78.5,0,0,0,0
1222,Arabica,Mexico,1400,1400,Washed / Wet,7.08,6.83,6.83,7,7,6.92,10,10,10,6.83,78.5,0.12,0,0,14
1223,Arabica,Mexico,1200,1200,Washed / Wet,7.25,7.17,7,6.83,7.58,7.08,8.67,10,10,6.92,78.5,0.13,1,0,3
1224,Arabica,Brazil,,,Natural / Dry,6.83,7,6.92,7.08,6.92,6.83,10,10,10,6.83,78.42,0.12,3,0,4
1225,Arabica,Mexico,1500,1500,Washed / Wet,7.58,7.17,7,7.17,7.33,7,8,10,10,7.17,78.42,0.14,0,0,0
1226,Arabica,United States (Hawaii),,,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8,8.67,7.83,78.33,0.1,0,0,0
1227,Arabica,Guatemala,4000 p.s.n.m,1219.2,Washed / Wet,7.17,6.5,6.67,7,7.17,7.17,10,10,10,6.67,78.33,0.1,0,0,2
1228,Arabica,Guatemala,4300,1310.64,Washed / Wet,7.17,7.17,6.5,7.17,7,6.83,10,10,10,6.5,78.33,0.11,1,0,4
1229,Arabica,Mexico,1300,1300,Natural / Dry,7.25,7.25,7,7.5,7.33,7.42,8,9.33,10,7.75,78.33,0.13,31,0,47
1230,Arabica,Guatemala,,,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,7,78.33,0.11,0,0,9
1231,Arabica,United States (Hawaii),,,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,7.42,78.25,0.11,2,0,8
1232,Arabica,United States (Hawaii),,,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8,8.67,9.33,7.25,78.25,0.11,4,0,31
1233,Arabica,Indonesia,1300,1300,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10,10,10,6.83,78.17,0.13,0,0,1
1234,Arabica,Mexico,1050,1050,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10,9.33,10,6.75,78.08,0.11,0,0,3
1235,Arabica,Taiwan,650,650,Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10,10,7.25,78,0,3,0,4
1236,Arabica,Honduras,1350,1350,Natural / Dry,6.83,7,6.67,7,7,6.83,10,10,10,6.67,78,0.11,2,0,6
1237,Arabica,United States (Hawaii),,,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8,8.67,9.33,7.33,78,0.12,2,0,3
1238,Arabica,Guatemala,4000 p.s.n.m,1219.2,Washed / Wet,7.42,7.25,6.83,7.33,7,6.92,9.33,9.33,9.33,7.25,78,0.1,1,0,2
1239,Arabica,China,1200 meters,1200,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7,9.33,9.33,9.33,7.17,78,0.1,0,0,28
1240,Arabica,Guatemala,4300,1310.64,Washed / Wet,7,6.83,6.83,7.17,6.67,6.83,10,10,10,6.67,78,0.11,3,0,9
1241,Arabica,Mexico,850,850,Washed / Wet,7.25,7.33,7,7,7.25,7.08,10,10,8,7.08,78,0.12,2,0,7
1242,Arabica,Colombia,,,,7.42,7.17,7,7.17,7.67,7.17,8.67,9.33,9.33,7.08,78,0.1,1,0,3
1243,Arabica,Costa Rica,1200 msm,1200,Washed / Wet,7.5,7.25,7.42,7,7.08,6.83,8.67,9.33,10,6.83,77.92,0.12,2,0,4
1244,Arabica,Mexico,1248,1248,Washed / Wet,7.42,7.25,7,7,7.25,7.08,8,10,10,6.92,77.92,0.11,0,0,3
1245,Arabica,Guatemala,,,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10,10,10,7.17,77.92,0.11,0,0,7
1246,Arabica,Nicaragua,1000,1000,,7.42,7,7,7.17,7.08,7,9.33,8.67,10,7.17,77.83,0.1,0,0,0
1247,Arabica,Brazil,,,Washed / Wet,7,6.75,6.67,6.83,7.08,6.83,10,10,10,6.67,77.83,0.11,0,0,2
1248,Arabica,Guatemala,4300,1310.64,Washed / Wet,7,6.83,6.67,7.17,6.83,6.83,10,10,10,6.5,77.83,0.11,0,0,2
1249,Arabica,Taiwan,750-800 m,775,Washed / Wet,7.17,6.75,6.58,7.33,7.33,7.17,9.33,9.33,10,6.67,77.67,0.11,0,0,0
1250,Arabica,United States (Hawaii),,,Natural / Dry,7.58,7.67,7.58,7.67,7.42,7.42,9.33,9.33,6,7.58,77.58,0.12,1,0,5
1251,Arabica,Mexico,1300,1300,Washed / Wet,7.17,6.75,6.58,6.75,6.83,6.75,10,10,10,6.67,77.5,0.13,0,0,3
1252,Arabica,Guatemala,4300,1310.64,Washed / Wet,7.08,6.92,6.33,7,6.92,7,10,10,10,6.17,77.42,0.11,2,0,15
1253,Arabica,Brazil,890,890,Natural / Dry,7.5,7.33,7.42,7.58,7.58,6.92,8,8,10,7,77.33,0,0,0,3
1254,Arabica,Guatemala,4000 p.s.n.m.,1219.2,Washed / Wet,7.33,7,6.83,7.17,7.17,7.17,9.33,9.33,9.33,6.67,77.33,0.1,1,0,2
1255,Arabica,Mexico,1500,1500,Washed / Wet,7.33,7,6.67,7,6.92,6.92,9.33,9.33,10,6.83,77.33,0.15,4,0,5
1256,Arabica,Haiti,400-1250m,825,Washed / Wet,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10,10,6.83,77.25,0.1,0,0,1
1257,Arabica,United States (Hawaii),,,Natural / Dry,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10,6.75,77.25,0.12,1,0,5
1258,Arabica,Mexico,1200,1200,Washed / Wet,7.08,7,7,7.25,7.33,7.25,8.67,8.67,10,6.92,77.17,0.12,1,0,11
1259,Arabica,Peru,900-1500 masl,1200,Washed / Wet,7.42,7.75,7.42,7.67,7.92,7.83,8.67,5.33,9.33,7.67,77,0,7,0,9
1260,Arabica,India,,,Natural / Dry,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10,6.67,7.42,76.83,0,0,7,0
1261,Arabica,Mexico,1200 m,1200,,6.67,6.33,6.42,6.83,7,6.92,10,10,10,6.58,76.75,0,0,0,0
1262,Arabica,Guatemala,,,Washed / Wet,6.42,6.5,6.5,7.33,6.33,6.92,10,10,10,6.5,76.5,0.12,0,0,4
1263,Arabica,Mexico,1100,1100,Washed / Wet,7.17,6.58,6.58,7,7.25,6.58,9.33,9.33,10,6.58,76.42,0.13,0,0,14
1264,Arabica,Guatemala,4300,1310.64,Washed / Wet,7.5,7,6.83,7.5,7.17,7.33,8.67,8.67,8.67,7,76.33,0.11,0,0,8
1265,Arabica,Guatemala,,,Washed / Wet,6.17,6.5,6.5,7.17,7,6.83,10,10,10,6.17,76.33,0.11,0,0,5
1266,Arabica,United States (Hawaii),,,Natural / Dry,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,7.08,76.25,0,0,0,0
1267,Arabica,United States (Hawaii),,,Natural / Dry,7.5,7.33,7.33,7.58,7.67,7.25,8,8,8,7.5,76.17,0,0,0,3
1268,Arabica,Mexico,1400,1400,Washed / Wet,7.42,7,6.83,7.08,6.92,6.83,7.33,10,10,6.75,76.17,0.16,2,0,4
1269,Arabica,Indonesia,3500,3500,Natural / Dry,7.33,7,6.5,6.08,7.58,6.33,9.33,10,9.33,6.67,76.17,0.12,4,0,26
1270,Arabica,Mexico,1250,1250,Washed / Wet,7.08,6.83,6.83,7.17,7.17,7.08,10,7.33,10,6.58,76.08,0.12,0,0,12
1271,Arabica,Honduras,1350,1350,Natural / Dry,6.83,6.83,6.67,6.83,7,6.83,9.33,8.67,10,7,76,0.11,0,0,7
1272,Arabica,Philippines,1000+ meters,1000,Washed / Wet,6.83,6.5,6.5,6.92,6.75,7,9.33,10,9.33,6.67,75.83,0.12,0,0,2
1273,Arabica,Brazil,,,Natural / Dry,7.17,7,6.83,7.5,7.17,7,8,8,10,7,75.67,0.11,0,1,6
1274,Arabica,Guatemala,4300,1310.64,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8,8,8,6.83,75.58,0.11,0,0,15
1275,Arabica,Guatemala,,,Washed / Wet,6.67,6.5,6.33,7,7.17,6.75,8.67,10,10,6.5,75.58,0.12,0,0,10
1276,Arabica,Mexico,1100,1100,Washed / Wet,7.5,7.25,6.92,7,7.17,6.83,8,8,10,6.83,75.5,0.11,4,0,20
1277,Arabica,Mexico,1200,1200,Washed / Wet,7.17,6.92,6.67,6.83,7.25,7.75,10,6,10,6.58,75.17,0.11,0,0,20
1278,Arabica,Mexico,1100,1100,Washed / Wet,7.25,6.83,6.67,7.08,7.17,6.83,10,6.67,10,6.67,75.17,0.12,0,0,8
1279,Arabica,Mexico,1280,1280,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10,6.75,75.17,0.13,23,0,29
1280,Arabica,Mexico,850,850,Washed / Wet,7,6.92,6.75,6.92,7.17,6.83,10,6.67,10,6.75,75,0.14,15,0,7
1281,Arabica,Mexico,1500,1500,Washed / Wet,7.08,6.75,6.58,7,7,6.75,8.67,8.67,10,6.42,74.92,0.17,0,0,6
1282,Arabica,Mexico,1250,1250,Washed / Wet,7.33,6.75,6.67,7.25,7.5,7,10,5.33,10,7,74.83,0.12,0,0,30
1283,Arabica,Guatemala,,,Washed / Wet,6.75,6.5,6.17,7,7.25,6.75,8,10,10,6.33,74.75,0.11,0,0,8
1284,Arabica,Guatemala,,,Washed / Wet,6.75,6.67,6.17,7.17,7,6.58,8,10,10,6.42,74.75,0.11,0,0,10
1285,Arabica,Mexico,1700,1700,Washed / Wet,7.08,7,6.83,7.5,7.33,6.83,8,7.33,10,6.75,74.67,0.12,0,0,7
1286,Arabica,United States (Hawaii),,,Natural / Dry,7.5,7.25,7,7.25,7.42,7.33,8,8.67,6.67,7.33,74.42,0,1,0,2
1287,Arabica,Guatemala,4300,1310.64,Washed / Wet,6.5,6.33,6.5,7.5,7.33,6.83,8.67,10,8.67,6,74.33,0.11,1,0,1
1288,Arabica,Mexico,1140,1140,Washed / Wet,7,6.58,6.67,6.83,7.08,6.83,10,6.67,10,6.67,74.33,0.14,3,0,11
1289,Arabica,Mexico,1200,1200,Washed / Wet,6.92,6.42,6.17,7.33,7.25,6.75,10,6.67,10,6.5,74,0.13,0,0,27
1290,Arabica,Mexico,1250,1250,Washed / Wet,7.67,7,7.17,7.58,7.33,7.33,10,2.67,10,7.08,73.83,0.12,0,0,19
1291,Arabica,United States (Hawaii),,,Natural / Dry,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,7.33,73.67,0,9,0,17
1292,Arabica,Brazil,,,,7.25,6.58,6.58,7,7,6.42,8,8,10,6.67,73.5,0.11,0,1,0
1293,Arabica,Honduras,1350,1350,Washed / Wet,7,7.17,6.83,7.17,7,7.17,8,8,8,7.08,73.42,0.11,1,0,16
1294,Arabica,Mexico,1200 meters,1200,Washed / Wet,7.08,7.08,6.92,7.08,6.92,6.92,8,8,8,6.92,72.92,0,1,0,1
1295,Arabica,Colombia,,,Natural / Dry,8,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,7.33,72.83,0,0,0,15
1296,Arabica,United States (Hawaii),,,Natural / Dry,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,6.92,72.58,0.11,5,0,9
1297,Arabica,Haiti,640m-1400m,1020,,6.92,6.75,7.08,7.17,7.33,6.67,10,5.33,8.67,6.42,72.33,0.08,1,0,0
1298,Arabica,Costa Rica,1200 msm,1200,Washed / Wet,6.33,6.5,6.33,6.83,6.33,6.5,10,6.67,10,6.25,71.75,0.11,0,0,7
1299,Arabica,Mexico,800,800,Washed / Wet,6.92,6.92,6.92,6.92,7.17,7,10,2.67,10,6.58,71.08,0.12,4,0,24
1300,Arabica,Mexico,1800,1800,Washed / Wet,6.5,6.67,6.42,7.17,7.33,6.5,8,6,10,6.42,71,0.11,0,0,0
1301,Arabica,Mexico,1000 meters,1000,Washed / Wet,6.92,7,6.83,6.92,7.42,6.92,6,6,10,6.75,70.75,0.12,0,0,1
1302,Arabica,Brazil,,,Natural / Dry,7,7,6.83,7,7.33,6.83,6,6,10,6.67,70.67,0.11,0,1,55
